global_total_score,total_project_cost_usd,makespan_hours,utilization,algo
0.3948287439798982,648452.2,80.00000000000001,0.1986369047619047,GHS
0.3919201920779282,659628.3,131.60000000000002,0.12075191778839194,GREEDY
0.3916207862246425,636274.3,81.6,0.1947420634920635,HS
0.3915995411463523,653930.9,84.40000000000003,0.1882814263146016,IHS
,,,,MOHS
