issue_key,summary,group_key,group_domain,group_release,group_worktype,group_priority,group_has_pr,dev_has_activity,indegree,outdegree,component_id,is_root,is_leaf
OFBIZ-2149,Phone Extension not being saved in SFA Application,,,,,,,,0,0,3894,1,1
OFBIZ-215,Search Product Description as well as Long Description,,,,,,,,0,0,1852,1,1
OFBIZ-2150,Return partyId from createAccount,,,,,,,,0,0,7333,1,1
OFBIZ-2151,"Deprecated DTD tags , janitorial clean up patches",,,,,,,,0,0,6588,1,1
OFBIZ-2152,OrderServices.updateApprovedOrderItems should take an existing cart to work on,,,,,,,,0,0,7495,1,1
OFBIZ-2153,app-navigation style change breaks ,,,,,,,,0,0,3045,1,1
OFBIZ-2154,No error message displayed after log in with invalid login or password,,,,,,,,0,0,163,1,1
OFBIZ-2155,Amend typo in inlineProductDetail.ftl file's Java script.,,,,,,,,0,0,3501,1,1
OFBIZ-2156,Removing Login/Logout from AppBarMenu,,,,,,,,0,0,1207,1,1
OFBIZ-2157,Take a copy of XUI sources,,,,,,,,0,0,1175,1,1
OFBIZ-2158,Move from XUI 3.2rc2b to ARIA 4.0,,,,,,,,0,0,11445,1,1
OFBIZ-2159,Form actions bar,,,,,,,,0,0,3931,1,1
OFBIZ-216,"move all parties/userids from seed to demo data except admin and '_NA_"" and userlogin ""system""",,,,,,,,0,0,10824,1,1
OFBIZ-2160,Tax amount in invoice is added twice to invoice total.,,,,,,,,0,0,7841,1,1
OFBIZ-2161,Extending the capability of configurable product in OFBiz with Freature tree generation technique,,,,,,,,0,0,4313,1,1
OFBIZ-2162,Reduce the Redundancy of Java script in inlineProductDetail.ftl in order component,,,,,,,,0,0,4008,1,1
OFBIZ-2163,Packing issues: weights and remaining items,,,,,,,,0,0,2417,1,1
OFBIZ-2164,Moving Timestamp to footer,,,,,,,,0,0,6640,1,1
OFBIZ-2165,Move security and user admin screens to the Webtools application,,,,,,,,0,0,7234,1,1
OFBIZ-2166,Create contact error,,,,,,,,0,0,4651,1,1
OFBIZ-2167,Create account on checkout,,,,,,,,0,0,3666,1,1
OFBIZ-2168,"Allow DataFile tool to import Strings that contain quote characters ("")",,,,,,,,0,0,7797,1,1
OFBIZ-2169,Ant target for the automatic creation of an ofbiz component in the hot-deploy folder ,,,,,,,,0,0,415,1,1
OFBIZ-217,Re-enable permission checks for batch services that automatically create requirements during order creation,,,,,,,,0,0,8301,1,1
OFBIZ-2170,Providing Functionality of ProductFeatureIactn Entity,,,,,,,,0,0,7821,1,1
OFBIZ-2171,success messages are not displaying properly.,,,,,,,,0,0,8073,1,1
OFBIZ-2172,Web Application / VisualTheme association,,,,,,,,0,0,193,1,1
OFBIZ-2173,after changing password neither it take default(ofbiz) nor the blank which is the new password assign to it.,,,,,,,,0,0,1183,1,1
OFBIZ-2174,Request with missing security attributes not getting executed,,,,,,,,0,0,8237,1,1
OFBIZ-2175,paginate-size-field and paginate-index-field on lists,,,,,,,,0,0,2038,1,1
OFBIZ-2176,Fixed the bug regarding cancellation of order reported by Rohit on user ML.,,,,,,,,0,0,9861,1,1
OFBIZ-2177,Error using the UtilDateTime.addDaysToTimestamp method,,,,,,,,0,0,6740,1,1
OFBIZ-2178,Create the promotion on the basis of shipping total condition.,,,,,,,,0,0,11442,1,1
OFBIZ-2179,Fixed the bug when response type is 'request-redirect' and query string is available.,,,,,,,,0,0,6433,1,1
OFBIZ-218,Lookup buttons invoked from a lookup screen don't work because they return the selected value to the main window (instead of to the first lookup window).,,,,,,,,0,0,7856,1,1
OFBIZ-2180,when creatin customer order line should be possible to enter the sales price manually.,,,,,,,,0,0,4013,1,1
OFBIZ-2181,It is very usefull to have tab with history of the operations (functions) oppend by the user in the opened session.,,,,,,,,0,0,4966,1,1
OFBIZ-2182,using right click on the mouse to provide/run functions related to the selected line on the table.,,,,,,,,0,0,4937,1,1
OFBIZ-2183,Encoding issue in screenFop,,,,,,,,0,0,5159,1,1
OFBIZ-2184,"While Depressing  Next/Previous link in webtools component, Records are not shown even if they are present there.",,,,,,,,0,0,7559,1,1
OFBIZ-2185,Initial account is not saved in SFA opportunity,,,,,,,,0,0,11615,1,1
OFBIZ-2186,OutOfMemory provoked by Cache overflow,,,,,,,,2,0,543,0,1
OFBIZ-2187,Account mgr should be included in SFA screens/dataset,,,,,,,,0,0,10425,1,1
OFBIZ-2188,Why to use workeffort,,,,,,,,0,0,7973,1,1
OFBIZ-2189,Error occurs using XML-Import from webtools,,,,,,,,0,0,8812,1,1
OFBIZ-219,Discussion about quantity uom support in inventory and orders.,,,,,,,,0,0,9263,1,1
OFBIZ-2190,Display price with VAT for configurable goods in cart,,,,,,,,0,0,10184,1,1
OFBIZ-2191,Showing  NPE when click on add to cart in configurable products.,,,,,,,,0,0,3533,1,1
OFBIZ-2192,GenericDataSourceException in ViewFacilityInventoryByProduct.bsh on pgSQL 8.3,,,,,,,,0,0,10527,1,1
OFBIZ-2193,ofBiz project size is around 600mb. what are the files to upload in server?,,,,,,,,0,0,2428,1,1
OFBIZ-2194,Password visible in URL query string & hidden parameter (pre/post auth),,,,,,,,0,0,7089,1,1
OFBIZ-2195,"I need get viewIndex number in a ftl file from another page submited, and I don't know the syntax how to write code. Can you tell me? Thanks a lot!",,,,,,,,0,0,1199,1,1
OFBIZ-2196,Error when update skill or training in the party and human resources components,,,,,,,,0,0,9417,1,1
OFBIZ-2197,Bluelight theme Drop-down Applications Bar JS fix,,,,,,,,0,0,2292,1,1
OFBIZ-2198,Inventory showing as 0/0 ,,,,,,,,0,0,4774,1,1
OFBIZ-2199,A more consistent SVN revision number in svninfo,,,,,,,,0,0,3961,1,1
OFBIZ-22,i18n of the framework components part 2,,,,,,,,0,0,11493,1,1
OFBIZ-220,bsh and ftl artifacts of ecommerce are referenced and used by the order component,,,,,,,,0,0,9299,1,1
OFBIZ-2200,Avoid error when an uncompatible original image is uploaded,,,,,,,,0,0,9029,1,1
OFBIZ-2201,Theme component should be loaded after applications component,,,,,,,,0,0,6287,1,1
OFBIZ-2202,log view layout,,,,,,,,0,0,10186,1,1
OFBIZ-2203,If no WebSiteId is specified in a webapp ALL VisualThemes result to be applicable,,,,,,,,0,0,10496,1,1
OFBIZ-2204,Fixes Asset Geo Location Screen not showing,,,,,,,,0,0,2468,1,1
OFBIZ-2205,Implemented recruitment in HR module,,,,,,,,0,0,2282,1,1
OFBIZ-2206,Cart : same product but different configuration with the same option,,,,,,,,0,0,8376,1,1
OFBIZ-2207,Error when receiving return from customer,,,,,,,,0,0,6857,1,1
OFBIZ-2208,ServerHit aborts transactions when trying to create entries with duplicate startTime(s).,,,,,,,,0,0,12162,1,1
OFBIZ-2209,OnePageCheckout process page is not working.,,,,,,,,0,0,5632,1,1
OFBIZ-221,"Numeric parameters are parsed ignoring the user's locale in the ""performFind"" service.",,,,,,,,0,0,6210,1,1
OFBIZ-2210,Internationalize Image Transform errors,,,,,,,,0,0,3585,1,1
OFBIZ-2211,Showcart page is not working in ecommerce application,,,,,,,,0,0,2110,1,1
OFBIZ-2212,If subject of verification mail does not exists then also functionality should not be broken.,,,,,,,,0,0,7873,1,1
OFBIZ-2213,Error in Feature Type creation,,,,,,,,0,0,9466,1,1
OFBIZ-2214,Product Id for SEO,,,,,,,,0,0,7389,1,1
OFBIZ-2215,Add Chinese translation for HR module,,,,,,,,0,0,6432,1,1
OFBIZ-2216,Unknown buffered image type for PNG image,,,,,,,,0,0,1363,1,1
OFBIZ-2217,Improvements in processing of Purchase Order,,,,,,,,0,0,5387,1,1
OFBIZ-2218,Buyer should be able to specify PO# otherwise it should be generated automatically while placing a purchase order.,,,,,,,,0,0,4498,1,1
OFBIZ-2219,Special issue to allow submitting patches for online help update,,,,,,,,0,0,11001,1,1
OFBIZ-222,Prev/Next links in multi forms are messed up after form is submitted,,,,,,,,0,0,10316,1,1
OFBIZ-2220,"Add new field for ""Cancel Back Orders Date"", like others for OrderItem. Show these on Purchase order PDF.",,,,,,,,0,0,8938,1,1
OFBIZ-2221,Functionality to add more then one product at a time to purchase order in order detail page,,,,,,,,0,0,10525,1,1
OFBIZ-2222,Improvements in processing the fullfillment of sales order by company,,,,,,,,0,0,1232,1,1
OFBIZ-2223,"User can select options for preparing a group on the basis of Shipping method, Warehouse area and Number of order items (one to two, three or more). So that group of Orders are  created according to selected options.",,,,,,,,0,0,5256,1,1
OFBIZ-2224,Setting priority of orders on inventory allocation so that other orders are fulfilled while waiting for sufficient inventory to fill the large sales order,,,,,,,,0,0,5335,1,1
OFBIZ-2225,"User can print pick sheets for each order in a group which will show detailed information of each order like shipping method, and number of order items in each order, Product ID and supplier Product ID",,,,,,,,0,0,5373,1,1
OFBIZ-2226,"Create new screen with Facility Tab: ""Verify Pick"" to allow user to verify a pick.",,,,,,,,0,0,53,1,1
OFBIZ-2227,"If CC capture fails while packing order, Packer is notified and sets the package aside for CSR to handle.",,,,,,,,0,0,1320,1,1
OFBIZ-2228,"When a virtual product is modified, its variants aren't modified",,,,,,,,0,0,5300,1,1
OFBIZ-2229,WebTools WebSiteId,,,,,,,,0,0,2345,1,1
OFBIZ-223,CartShipInfo objects are not properly cloned when shopping cart items are exploded.,,,,,,,,0,0,10708,1,1
OFBIZ-2230,WidgetWorker outputting empty image tags,,,,,,,,0,0,12103,1,1
OFBIZ-2231,Escaped  ampersands in xml import need to be reencoded,,,,,,,,0,0,10357,1,1
OFBIZ-2232,WebSiteId parameter description,,,,,,,,0,0,9448,1,1
OFBIZ-2233,If Inventory Mover finds needed inventory in another location then he  can  do a quick Stock Move for that inventory from the higher shelf to the main pick location,,,,,,,,0,0,4216,1,1
OFBIZ-2234,"When recording PO, Company automatically sets price as ""last price"" on Supplier record",,,,,,,,0,0,11133,1,1
OFBIZ-2235,POS UI display Thai mistake.,,,,,,,,0,0,7743,1,1
OFBIZ-2236,Dutch translations are incomplete and not always 100% accurate.,,,,,,,,0,0,887,1,1
OFBIZ-2237,Webtools Screen Definition Error,,,,,,,,0,0,5344,1,1
OFBIZ-2238,"mount-point=""/"" results in the disappearing of the hostname in the URL's of categories, products, etc.",,,,,,,,0,0,7026,1,1
OFBIZ-2239,Functionality for putting in estimatedShipDate and estimatedDeliveryDate for order items,,,,,,,,0,0,3759,1,1
OFBIZ-224,Problem with approximations if the ShoppingCart.basePrice has more than three decimal digits.,,,,,,,,0,0,11700,1,1
OFBIZ-2240,"HTML : Select option disabled=""disabled"" doesn't work with IE",,,,,,,,0,0,8814,1,1
OFBIZ-2241,Edit party rates screen breaks because it has been not converted to BigDecimal,,,,,,,,0,0,6837,1,1
OFBIZ-2242,Small typos in ecommerce & webpos components,,,,,,,,0,0,1391,1,1
OFBIZ-2243,"In hyperlink and sub-hyperlink elements, replacement of target parameters by parameter sub-elements",,,,,,,,0,0,11579,1,1
OFBIZ-2244,Enable the use of component:// style URL pattern for map processor,,,,,,,,0,0,12375,1,1
OFBIZ-2245,"New labels introduced in common component, part of OFBIZ-2224",,,,,,,,0,0,6258,1,1
OFBIZ-2246,estimatedShipDate and estimatedDeliveryDate are not getting updated while editing order items for Purchase order,,,,,,,,0,0,814,1,1
OFBIZ-2247,use order numbers as return ids,,,,,,,,0,0,7334,1,1
OFBIZ-2248,Small UI issue in Projectmgr,,,,,,,,0,0,4990,1,1
OFBIZ-2249,Adjust Purchase Order Items if received quantity is higher.,,,,,,,,0,0,4196,1,1
OFBIZ-225,Discussion about the interaction between order total promotions and sales taxes,,,,,,,,0,0,9462,1,1
OFBIZ-2250,Generate Report for Externally Applied Promotion On Order,,,,,,,,0,0,1906,1,1
OFBIZ-2251,"While implementing screens in SFA , should we include FindScreenDecorator or use screenlets to define labels on screen.",,,,,,,,0,0,8995,1,1
OFBIZ-2252,Exception occurs while changing the order status,,,,,,,,0,0,9274,1,1
OFBIZ-2253,Error in marketingPermissionService,,,,,,,,0,0,920,1,1
OFBIZ-2254,Duplicate order is no longer working,,,,,,,,0,0,5924,1,1
OFBIZ-2255,Security update (Link to hidden form change) for Visual Theme selection,,,,,,,,0,0,7611,1,1
OFBIZ-2256,Secure URLs,,,,,,,,0,0,8272,1,1
OFBIZ-2257,Change the date function from bsh script to date EL in FormWidgetExampleForms.xml,,,,,,,,0,0,11458,1,1
OFBIZ-2258,"Update the Chinese password incorrect tip from ""密码不争取"" to ""密码不正确""",,,,,,,,0,0,9786,1,1
OFBIZ-2259,Testing - Rollback database changes after each test-suite using the GenericDelegator,,,,,,,,0,0,8911,1,1
OFBIZ-226,Demo of warehouse functionality on handheld,,,,,,,,0,0,6034,1,1
OFBIZ-2260,Secure URLs in Freemarker templates files,,,,,,,,0,0,601,1,1
OFBIZ-2261,Update the Look and Feel of the ofbiz.apache.org website,,,,,,,,0,0,771,1,1
OFBIZ-2262,Update the Look and Feel of docs.ofbiz.org to be cohesive with the ofbiz.apache.org website,,,,,,,,0,0,9806,1,1
OFBIZ-2263,Update the Look and Feel of the backend applications to match the new ofbiz.apache.org website,,,,,,,,0,0,3147,1,1
OFBIZ-2264,BACS bank sort code and account validation,,,,,,,,0,0,3000,1,1
OFBIZ-2265,Added Spanish GeoNames ,,,,,,,,0,0,4710,1,1
OFBIZ-2266,Category delete links in Catalog view don't work,,,,,,,,0,0,6983,1,1
OFBIZ-2267,Whitepages API Service,,,,,,,,0,0,2244,1,1
OFBIZ-2268,Service [indexWorkEffortKeywords] threw an unexpected exception/error when create database and load data,,,,,,,,0,0,12009,1,1
OFBIZ-2269,Move payment.properties to PaymentGatewayConfig entities,,,,,,,,0,0,1333,1,1
OFBIZ-227,Status values in the ProductStore's fields should be considered in the system instead of the hardcoded statuses.,,,,,,,,0,0,693,1,1
OFBIZ-2270,Update the Look and Feel of  build.ofbiz.org to match the new ofbiz.apache.org website,,,,,,,,0,0,6154,1,1
OFBIZ-2271,New targets for custom component's build.xml file,,,,,,,,0,0,10057,1,1
OFBIZ-2272,Secure URLs exceptions,,,,,,,,0,0,10644,1,1
OFBIZ-2273,Add Tiny Text Box for Entity Name Search,,,,,,,,0,0,6816,1,1
OFBIZ-2274,Just a french syntax error,,,,,,,,0,0,2510,1,1
OFBIZ-2275,/framework/common/servicedef/services.xml does not have correct location for PeriodServices.xml,,,,,,,,0,0,8452,1,1
OFBIZ-2276,"Internationalization of ""Click here For Field Lookup""  written in alt attribute of img element. ",,,,,,,,0,0,10881,1,1
OFBIZ-2277,Error in accessing Label Manager in Webtools,,,,,,,,0,0,2742,1,1
OFBIZ-2278,Error in TakeSurvey form Submit,,,,,,,,0,0,6397,1,1
OFBIZ-2279,Forum Edit link is broken,,,,,,,,0,0,12068,1,1
OFBIZ-228,Chained promotions,,,,,,,,0,0,7773,1,1
OFBIZ-2280,Some errors and bugs coming on console,,,,,,,,0,0,5045,1,1
OFBIZ-2281,Problem in generation of returnItemSeqId while creating return for order items,,,,,,,,0,0,6329,1,1
OFBIZ-2282,Form Widget: skip-start breaks date-time,,,,,,,,0,0,298,1,1
OFBIZ-2283,Add Cancel Order Functionality to https://localhost:8443/ordermgr/control/orderview,,,,,,,,0,0,5985,1,1
OFBIZ-2284,Approve Order error,,,,,,,,0,0,2429,1,1
OFBIZ-2285,Patch attached to add Global Era to home page listing of service providers,,,,,,,,0,0,1565,1,1
OFBIZ-2286,PayPal IPN use the new Payment Gateway Config features,,,,,,,,0,0,8735,1,1
OFBIZ-2287,"Update ofbiz.apache.org, log.ofbiz.org and build.ofbiz.org to have the footer stuck to the bottom of the browser",,,,,,,,0,0,12171,1,1
OFBIZ-2288,Update the image / content scroller on index.html,,,,,,,,0,6,4241,1,0
OFBIZ-2289,Modify build.ofbiz.org and log.ofbiz.org to support the new Release Branch Nightly updates.,,,,,,,,0,0,2600,1,1
OFBIZ-229,Products of type SERVICE and DIGITAL_GOOD are reserved when ordered.,,,,,,,,0,0,3434,1,1
OFBIZ-2290,Danish translations,,,,,,,,0,0,7942,1,1
OFBIZ-2291,Clarify Non-Serialized Inventory Reservations / Add Flexibility,,,,,,,,0,0,5755,1,1
OFBIZ-2292,Income Statement is broken,,,,,,,,0,0,803,1,1
OFBIZ-2293,Support of PayflowPro v4 and use the new Payment Gateway Config features,,,,,,,,0,0,592,1,1
OFBIZ-2294,Remove HotWax contribution from the Infra link,,,,,,,,0,0,12119,1,1
OFBIZ-2295,Issues with the new smoothfeather layout,,,,,,,,0,0,5269,1,1
OFBIZ-2296,Return adjustments do not get refunded unless there is at least 1 line item,,,,,,,,0,0,3597,1,1
OFBIZ-2297,Misc improvements on Payment Gateway Config,,,,,,,,0,0,8505,1,1
OFBIZ-2298,Issue with the BizznessTime theme in OFBiz documentation (Confluence),,,,,,,,0,0,283,1,1
OFBIZ-2299,use up-to-date poi.jar library,,,,,,,,0,0,10637,1,1
OFBIZ-23,i18n of the application components part 2,,,,,,,,0,0,4267,1,1
OFBIZ-230,Problems in virtual product's detail page if productFeatureTypeId contain non alfa characters.,,,,,,,,0,0,3046,1,1
OFBIZ-2300,party content - error,,,,,,,,0,0,5332,1,1
OFBIZ-2301,Some messages/errors are not shown in the new smoothfeather layout,,,,,,,,0,0,622,1,1
OFBIZ-2302,When you choose a theme you have to use Cancel after to apply it. ,,,,,,,,0,0,1843,1,1
OFBIZ-2303,"Favicon for the ""smoothfeather"" style is not properly rendered",,,,,,,,0,0,8218,1,1
OFBIZ-2304,"The css styles for ""smoothfeather"" style associated to the different log levels in the view log screen in webtools are missing",,,,,,,,0,0,8112,1,1
OFBIZ-2305,"With the smoothfeather style the ""PDF"" link in the order detail screen is not working properly",,,,,,,,0,0,8835,1,1
OFBIZ-2306,"The new  ""smoothfeather"" style is not internationalized (i18n)",,,,,,,,0,0,2853,1,1
OFBIZ-2307,"Often I get stuck using the new  ""smoothfeather"" style with FF3 under Windows XP",,,,,,,,0,0,9584,1,1
OFBIZ-2308, BizznessTime theme :  Business Area enhancement,,,,,,,,0,0,3488,1,1
OFBIZ-2309,BizznessTime theme style issues and enhancements,,,,,,,,0,0,8198,1,1
OFBIZ-231,Content Mgr > Content Setup > Permissions tab --> Error Screen,,,,,,,,0,0,83,1,1
OFBIZ-2310,"WFA ""createLead"" service does not store addresses",,,,,,,,0,0,9166,1,1
OFBIZ-2311,com.bosent.entity.GenericValue,,,,,,,,0,0,9637,1,1
OFBIZ-2312,Styling flaws in smoothfeather,,,,,,,,0,0,10453,1,1
OFBIZ-2313,Support of BigDecimal to WebPos,,,,,,,,0,0,9840,1,1
OFBIZ-2314,size of the column in a portal,,,,,,,,0,0,3173,1,1
OFBIZ-2315,TransactionUtil : 3 Map corruptions related to mis synchronization,,,,,,,,0,0,7672,1,1
OFBIZ-2316,Replace the footer in  BizznessTime theme,,,,,,,,0,0,3482,1,1
OFBIZ-2317,Upgrade of the fop library (0.94 -> 0.95),,,,,,,,0,0,1874,1,1
OFBIZ-2318,Update the DOWNLOAD NOW link to take you to the download page - not download straight away.,,,,,,,,0,0,8328,1,1
OFBIZ-2319,View Entities cause errors in web tools export,,,,,,,,0,0,802,1,1
OFBIZ-232,Can't view XML Export from DataSource(s) in FireFox.,,,,,,,,0,0,417,1,1
OFBIZ-2320,In Facility-->Picking screen group link is not working,,,,,,,,0,0,930,1,1
OFBIZ-2321,Upcase HotWax Media on the index.html,,,,,,,,0,0,6259,1,1
OFBIZ-2322,"Old logo removed, but new logo not referenced in ecommerce",,,,,,,,0,0,5578,1,1
OFBIZ-2323,Allow to smoothly change the logo,,,,,,,,0,0,3012,1,1
OFBIZ-2324,"UEL exception while performing ""Quick Ship Entire Order""",,,,,,,,0,0,3262,1,1
OFBIZ-2325,Tree widget doesn't apply parameter tag as Menu,,,,,,,,0,0,7012,1,1
OFBIZ-2326,Danish translations for framework,,,,,,,,0,0,5318,1,1
OFBIZ-2327,Danish translations for ecommerce,,,,,,,,0,0,1187,1,1
OFBIZ-2328,Enhance the formatting of widget macro templates for HTML,,,,,,,,0,0,10738,1,1
OFBIZ-2329,Facilitate packing screen to use verified orders from Verify Pick screen by using existing shipment and invoice,,,,,,,,0,0,10252,1,1
OFBIZ-233,Production Run - implement components' reservations and partial issuances,,,,,,,,0,0,7525,1,1
OFBIZ-2330,Main task for securing URLs in Freemarker templates files,,,,,,,,0,0,5945,1,1
OFBIZ-2331,"This is when, quich ship is used and later we attempt to change the shipment box type under the 'packages' tab.",,,,,,,,0,0,8936,1,1
OFBIZ-2332,searchorders security related error,,,,,,,,0,0,7953,1,1
OFBIZ-2333,createOrderAdjustment security related error,,,,,,,,0,0,6414,1,1
OFBIZ-2334,Move feature list on homepage to a more prominent location,,,,,,,,2,0,4241,0,1
OFBIZ-2335,Let's left align that footer text again on ofbiz.apache.org (and other sites),,,,,,,,2,0,4241,0,1
OFBIZ-2336,Add a style guide to ofbiz.apache.org so using styles are easier in the future,,,,,,,,2,0,4241,0,1
OFBIZ-2337,Issues with New Widget Renderers ,,,,,,,,0,0,10557,1,1
OFBIZ-2338,Main task for issues with the BizznessTime theme in OFBiz documentation (Confluence),,,,,,,,0,0,6164,1,1
OFBIZ-2339,No bullets rendered,,,,,,,,0,0,5947,1,1
OFBIZ-234,auto-cancel date hard coded,,,,,,,,0,0,10838,1,1
OFBIZ-2340,"{code}, {quote}, {warning} should be centered and ""stretchable""",,,,,,,,0,0,4685,1,1
OFBIZ-2341,The pages should be strechtable,,,,,,,,0,0,44,1,1
OFBIZ-2342,Implement new widget renderer for menus based on freemarker macros.,,,,,,,,0,0,10266,1,1
OFBIZ-2343,Implement new widget renderer for trees based on freemarker macros.,,,,,,,,0,0,81,1,1
OFBIZ-2344,problem with renderer in trunk version 767770 with standard demo data and admin user,,,,,,,,0,0,571,1,1
OFBIZ-2345,timesheet problem with renderer in trunk version 767770 with standard demo data and admin user,,,,,,,,0,0,4527,1,1
OFBIZ-2346,Change Copyright Year ,,,,,,,,0,0,2357,1,1
OFBIZ-2347,BIRT Component,,,,,,,,0,0,4378,1,1
OFBIZ-2348,I would like to use OFBiz as OSGI,,,,,,,,0,0,12028,1,1
OFBIZ-2349,Allow HTML Characters in UILabels,,,,,,,,0,0,3138,1,1
OFBIZ-235,Create Z report for webPOS component,,,,,,,,0,2,2431,1,0
OFBIZ-2350,Showing up on create of contact mech,,,,,,,,0,0,10503,1,1
OFBIZ-2351,correction of the fo.ftl files calling,,,,,,,,0,0,5785,1,1
OFBIZ-2352,Secured url related issue on delete link in pickListManage.ftl,,,,,,,,0,0,6808,1,1
OFBIZ-2353,SequenceUtil  may generate duplicate IDs in Load Balancing mode,,,,,,,,0,0,11993,1,1
OFBIZ-2354,Showing up on Search Orders from Order tab on Party Manager,,,,,,,,0,0,4117,1,1
OFBIZ-2355,ij.ofbiz does not work,,,,,,,,0,0,2127,1,1
OFBIZ-2356,Party wise order dose not showing.,,,,,,,,0,0,10194,1,1
OFBIZ-2357,party ids are no longer being displayed for the resources assigned to a project in the Project Manager application,,,,,,,,0,0,5118,1,1
OFBIZ-2358,Update the Demo Server List to Show 904 instead of 40 release,,,,,,,,0,0,864,1,1
OFBIZ-2359,timesheet findsheet problem caused by new renderer,,,,,,,,0,0,3714,1,1
OFBIZ-236,QOH for the POS is not decrementing inline with the ATP (improvement or bug : not sure...),,,,,,,,0,0,3067,1,1
OFBIZ-2360,Route Segment does not show the shipments ready for shipping.,,,,,,,,0,0,11673,1,1
OFBIZ-2361,Category URL conflicts with product URL,,,,,,,,0,0,8091,1,1
OFBIZ-2362,Total order of a party.,,,,,,,,0,0,3158,1,1
OFBIZ-2363,Improvements in Sales Force Automation component,,,,,,,,0,0,7122,1,1
OFBIZ-2364,Competitors & Partners - Sales Force Automation component,,,,,,,,0,0,6797,1,1
OFBIZ-2365,Events - Sales Force Automation component,,,,,,,,0,0,5470,1,1
OFBIZ-2366,Documents - Sales Force Automation component,,,,,,,,0,0,5674,1,1
OFBIZ-2367,Make the selection of an facility required in product Store,,,,,,,,0,0,7946,1,1
OFBIZ-2368,"styling flaws in BlueLight Theme: Breadcrumbs, drop-down menus and rounded corners",,,,,,,,0,0,331,1,1
OFBIZ-2369,Misc improvements on Manual Payment Gateway Transaction,,,,,,,,0,0,1609,1,1
OFBIZ-237,POS Cash/Paid in and out of drawer,,,,,,,,2,0,2431,0,1
OFBIZ-2370,Support of CyberSource v5.0.2 and use the new Payment Gateway Config features,,,,,,,,0,0,6031,1,1
OFBIZ-2371,"Improvements in ""Account"" Screens",,,,,,,,0,0,2447,1,1
OFBIZ-2372,"Improvements in ""Contact"" Screens",,,,,,,,0,0,9389,1,1
OFBIZ-2373,"Improvements in ""Lead"" Screens",,,,,,,,0,0,5188,1,1
OFBIZ-2374,OFBiz deployment on Glassfish v2.1,,,,,,,,0,0,6388,1,1
OFBIZ-2375,Unexpected behavior of Shopping Cart panel on one page checkout,,,,,,,,0,0,253,1,1
OFBIZ-2376,"Add new return type ""Wait Replacement Reserved"" for returns of order ",,,,,,,,0,0,8484,1,1
OFBIZ-2377,Exchange for a Different Item,,,,,,,,0,0,4156,1,1
OFBIZ-2378,error when adding a communication event on a task,,,,,,,,0,0,1351,1,1
OFBIZ-2379,Encrypt EFT Account number,,,,,,,,0,0,4009,1,1
OFBIZ-238,POS Multiple bar code product match,,,,,,,,0,0,626,1,1
OFBIZ-2380,Security Re-Implementation,,,,,,,,0,0,12267,1,1
OFBIZ-2381,Implementation of new Authorization API,,,,,,,,0,0,8401,1,1
OFBIZ-2382,Documentation of Authorization API,,,,,,,,0,0,10390,1,1
OFBIZ-2383,Security Re-Implementation - New Seed Data,,,,,,,,0,0,8619,1,1
OFBIZ-2384,Party Authorization Seed Data,,,,,,,,0,0,10099,1,1
OFBIZ-2385,Dynamic Access (Authorization) Implementations,,,,,,,,0,0,3645,1,1
OFBIZ-2386,Party Dynamic Access Implementation,,,,,,,,0,0,10243,1,1
OFBIZ-2387,delete website from product store,,,,,,,,0,0,7598,1,1
OFBIZ-2388,"Add a page that shows orders with the ""pick sheet printed date"" field",,,,,,,,0,0,4501,1,1
OFBIZ-2389,Delete Additional Addresses from New Profiles pages.,,,,,,,,0,0,3157,1,1
OFBIZ-239,"Change all table layouts to CSS based in ecommerce, plus create flexible CSS structures (ZenGarden-esque)",,,,,,,,0,0,5682,1,1
OFBIZ-2390,Proof Of Concept: SAX Parsing in Screen Widgets,,,,,,,,0,0,10846,1,1
OFBIZ-2391,multi row form problem with new renderer.,,,,,,,,0,0,5324,1,1
OFBIZ-2392,Migrate Example Application Security,,,,,,,,0,0,2732,1,1
OFBIZ-2393,Portlet category list not displayed on add portlet screen,,,,,,,,0,0,8089,1,1
OFBIZ-2394,Items block spreaded vertically on Invoice Summary View,,,,,,,,0,0,10768,1,1
OFBIZ-2395,update store payment setting.,,,,,,,,0,0,8049,1,1
OFBIZ-2396,"""Manage Picklist"" errors out with MS-Sql when there is more than 1 pick list",,,,,,,,0,0,6539,1,1
OFBIZ-2397,Implement a custom JUEL resolver for performing XPath queries on DOM Nodes,,,,,,,,0,0,8387,1,1
OFBIZ-2398,BizznessTime Theme,,,,,,,,0,0,7545,1,1
OFBIZ-2399,Add new portlets,,,,,,,,0,0,10389,1,1
OFBIZ-24,Debug.logVerbose instead of Debug.logInfo in JavaMailContainer.java,,,,,,,,0,0,3554,1,1
OFBIZ-240,selectAll on multi-forms,,,,,,,,0,0,3063,1,1
OFBIZ-2400,Create a Portlet for leave,,,,,,,,0,0,3380,1,1
OFBIZ-2401,Create a Portlet for training,,,,,,,,0,0,563,1,1
OFBIZ-2402,Create a Portlet that show a list of orders placed by a customer,,,,,,,,0,0,11413,1,1
OFBIZ-2403,Create a Portlet that show a list of returns placed by a customer,,,,,,,,0,0,3105,1,1
OFBIZ-2404,Improved functionality of mergefromtrunk.sh,,,,,,,,0,0,6322,1,1
OFBIZ-2405,Create a Portlet to show the payments,,,,,,,,0,0,4095,1,1
