total_tasks,batches,makespan_hours,total_work_hours,utilization,skill_match_rate,avg_total_score,avg_task_duration_hours,p90_task_duration_hours,avg_batch_duration_hours,p90_batch_duration_hours,total_idle_hours,idle_ratio,algo
2749,8,29.6,6674.2,0.5368564993564994,0.6624226991633321,0.7533399570727413,2.4278646780647506,3.0,3.7,6.059999999999998,5757.8,0.4631435006435006,GHS
2749,8,29.6,6674.2,0.5368564993564994,0.6613313932339032,0.7514193370330589,2.4278646780647506,3.0,3.7,6.059999999999998,5757.8,0.4631435006435006,HS
2749,8,29.6,6674.2,0.5368564993564994,0.6591487813750455,0.7506982535020588,2.4278646780647506,3.0,3.7,6.059999999999998,5757.8,0.4631435006435006,IHS
2749,8,29.6,6674.2,0.5368564993564994,0.6533284830847581,0.7535434727816566,2.4278646780647506,3.0,3.7,6.059999999999998,5757.8,0.4631435006435006,MOHS
