Task_ID,Topo_Level,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
609,1,enhance zkServer.sh for easier zookeeper automation-izing,Design & API Evolution,Minor,2.0,A-205,2.0,4.0,0,687
611,1,Remove code duplication and inconsistent naming in ClientCnxn.Packet creation,Design & API Evolution,Minor,2.0,A-231,0.0,2.0,0,688
642,1,Replace Packet class with Operation classes,Feature / Improvement Implementation,Minor,2.0,A-129,0.0,2.0,0,689
644,1,ZooKeeper startup script doesn't use JAVA_HOME,Bug fixing / Maintenance,Minor,2.0,A-98,9.6,11.6,1,690
646,1,UnknownHostException in QuorumCnxManager,Bug fixing / Maintenance,Minor,2.0,A-349,0.0,2.0,1,691
647,1,allow configuration parameters for log4j.properties,Feature / Improvement Implementation,Minor,2.0,A-215,7.2,9.2,1,692
648,1,running zkServer.sh start remotely using ssh hangs,Bug fixing / Maintenance,Minor,2.0,A-23,3.6,5.6,1,693
650,1,ZK servers not balanced in number of sessions,Bug fixing / Maintenance,Minor,2.0,A-39,2.0,4.0,1,694
653,1,Code improvements,Feature / Improvement Implementation,Minor,2.0,A-145,2.0,4.0,0,695
654,1,"""eclipse"" target in the build script doesnot include libraray required for test classes in the classpath",Testing & Verification,Minor,2.0,A-402,4.0,6.0,1,696
656,1,"QuorumPeer ""Address already in use"" -- regression in 3.3.3",Bug fixing / Maintenance,Minor,2.0,A-2,2.0,4.0,1,697
662,1,The connection permutation in get_addrs uses a weak and inefficient shuffle,Build & Release Engineering,Minor,2.0,A-266,0.0,2.0,0,698
663,1,Implement function in C client to determine which host you're currently connected to.,Design & API Evolution,Minor,2.0,A-126,1.6,3.6,0,699
669,1,"In python bindings, zookeeper.set2() should return a stat dict but instead returns None",Bug fixing / Maintenance,Minor,2.0,A-354,0.0,2.0,1,700
671,1,"c client should install includes into INCDIR/zookeeper, not INCDIR/c-client-src",Bug fixing / Maintenance,Minor,2.0,A-188,3.6,5.6,1,701
672,1,perl bindings should automatically find the zookeeper c-client headers,Bug fixing / Maintenance,Minor,2.0,A-81,1.6,3.6,1,702
68,1,ZooKeeper java client main loop crashes on KeeperExceptions,Bug fixing / Maintenance,Minor,2.0,A-173,3.6,5.6,1,703
682,1,SIGPIPE in Zookeeper 0.3.* when send'ing after cluster disconnection,Bug fixing / Maintenance,Minor,2.0,A-336,3.6,5.6,1,704
685,1,Questions and Improvements for the C client codebase,Bug fixing / Maintenance,Minor,2.0,A-116,2.0,4.0,1,705
687,1,QuorumPeer takes a long time to shutdown,Bug fixing / Maintenance,Minor,2.0,A-240,2.0,4.0,1,706
691,1,Documentation and default config suggest incorrect location for Zookeeper state,Documentation,Minor,2.0,A-99,2.0,4.0,0,707
695,1,address a documentation issue in ZOOKEEPER-1030,Documentation,Minor,2.0,A-96,2.0,4.0,1,708
698,1,some quorum tests are unnecessarily extending QuorumBase,Testing & Verification,Minor,2.0,A-122,0.0,2.0,0,709
7,1,Stat enchaned to include num of children and size,Bug fixing / Maintenance,Minor,2.0,A-205,4.0,6.0,1,710
703,1,Hard-coding a well-known location for configuration directory gives less flexibility for packaging Zookeeper configurations,Build & Release Engineering,Minor,2.0,A-290,0.0,2.0,1,711
711,1,Small improvements to LeaderElection and Vote classes,Feature / Improvement Implementation,Minor,2.0,A-213,2.0,4.0,0,712
714,1,Add simple examples to show the usage of zookeeper,Documentation,Minor,2.0,A-177,4.0,6.0,1,713
722,1,Add MX4J Support to Zookeeper,Feature / Improvement Implementation,Minor,2.0,A-157,0.0,2.0,0,714
723,1,zookeeper 3.3.3 fails to build with gcc >= 4.6.1 on Debian/Ubuntu,Bug fixing / Maintenance,Minor,2.0,A-271,0.0,2.0,0,715
736,1,"jenkins is reporting two warnings, fix these",Bug fixing / Maintenance,Minor,2.0,A-358,2.0,4.0,1,716
753,1,better eclipse support in tests,Testing & Verification,Minor,2.0,A-311,2.0,4.0,0,717
754,1,Please add a few svn:ignore properties,Feature / Improvement Implementation,Minor,2.0,A-73,7.6,9.6,1,718
757,1,"Fix compiler (eclipse) warnings: unused imports, unused variables, missing generics",Bug fixing / Maintenance,Minor,2.0,A-407,0.0,2.0,1,719
760,1,DataNode references parent node for no reason,Documentation,Minor,2.0,A-201,3.2,5.2,0,720
763,1,Make findbugs usable in Eclipse,Project / General Task,Minor,2.0,A-197,2.0,4.0,0,721
771,1,Remove upgrade code,Build & Release Engineering,Minor,2.0,A-207,4.0,6.0,1,722
781,1,Sequential node creation does not use always use digits in node name given certain Locales.,Bug fixing / Maintenance,Minor,2.0,A-352,0.0,2.0,1,723
786,1,Remove unnecessary MissingSessionException in ZooKeeperServer,Design & API Evolution,Minor,2.0,A-369,2.0,4.0,0,724
788,1,Provide accessors for Request.{hdr|txn},Other,Minor,2.0,A-167,7.6,9.6,0,725
790,1,problem across zookeeper clients when reading data written by other clients,Bug fixing / Maintenance,Minor,2.0,A-337,2.0,4.0,0,726
794,1,remove unused o.a.z.server.util.Profiler,Design & API Evolution,Minor,2.0,A-273,6.0,8.0,1,727
811,1,"""request.getHdr() != null"" and ""isQuorum"" are identical",Other,Minor,2.0,A-368,2.0,4.0,0,728
817,1,ZooKeeper.multi() could violate API if server misbehaves,Bug fixing / Maintenance,Minor,2.0,A-197,4.0,6.0,1,729
819,1,ZooKeeper client is only caller of server.DataTree.copyStat(),Design & API Evolution,Minor,2.0,A-148,8.0,10.0,1,730
82,1,"In two places, the wrong class is specified for the logger",Bug fixing / Maintenance,Minor,2.0,A-185,2.0,4.0,1,731
825,1,Cleanup minor PrepRequestProcessor issues,Code Refactoring & Cleanup,Minor,2.0,A-297,3.6,5.6,0,732
838,1,zkCli.sh is exiting when an Invalid ACL exception is thrown from setACL command through client,Bug fixing / Maintenance,Minor,2.0,A-297,5.6,7.6,0,733
839,1,Guaranteed NPE in WriteLock recipe,Bug fixing / Maintenance,Minor,2.0,A-400,4.0,6.0,1,734
843,1,zookeeper_init always reports sessionPasswd=<hidden>,Bug fixing / Maintenance,Minor,2.0,A-211,1.6,3.6,1,735
844,1,zookeeper_init leaks memory if chroot is just '/',Bug fixing / Maintenance,Minor,2.0,A-183,5.2,7.2,1,736
845,1,Possible segfault in zookeeper_init,Bug fixing / Maintenance,Minor,2.0,A-276,6.0,8.0,1,737
852,1,Log maxClientCnxn warning in INFO level,Design & API Evolution,Minor,2.0,A-198,10.0,12.0,1,738
856,1,Typo in docs: acheive -> achieve,Documentation,Minor,2.0,A-334,3.6,5.6,0,739
860,1,"multi's ""Transaction"" class is missing tests.",Testing & Verification,Minor,2.0,A-80,2.0,4.0,1,740
883,1,Add a method to get the zookeeper server version from the client,Build & Release Engineering,Minor,2.0,A-207,6.0,8.0,1,741
884,1,test-cppunit overrides LD_LIBRARY_PATH and fails if gcc is in non-standard location,Testing & Verification,Minor,2.0,A-368,4.0,6.0,0,742
885,1,"avoid flaky URL redirection in ""ant javadoc"" : replace ""http://java.sun.com/javase/6/docs/api/"" with ""http://download.oracle.com/javase/6/docs/api/"" ",Documentation,Minor,2.0,A-71,4.0,6.0,0,743
889,1,ZooKeeper client exists() javadoc incorrectly states watcher(s) will be triggered on node deletion,Documentation,Minor,2.0,A-192,3.6,5.6,0,744
890,1,Create zoo_append API,Design & API Evolution,Minor,2.0,A-384,2.0,4.0,1,745
891,1,Binary Jar in zookeeper-3.3.4 displays wrong version when run,Bug fixing / Maintenance,Minor,2.0,A-306,1.6,3.6,1,746
893,1,zkCli.sh script quoting issue,Bug fixing / Maintenance,Minor,2.0,A-325,8.0,10.0,1,747
897,1,Zookeeper broadcasts host's hostname instead of IP when ecf.exported.containerfactoryargs property is not set,Bug fixing / Maintenance,Minor,2.0,A-126,3.6,5.6,1,748
898,1,Just a bug in the tutorial code on the website,Bug fixing / Maintenance,Minor,2.0,A-19,2.0,4.0,1,749
902,1,Response packet caching for get request,Feature / Improvement Implementation,Minor,2.0,A-179,2.0,4.0,0,750
909,1,JMX MBeans for client connections can be orphaned,Bug fixing / Maintenance,Minor,2.0,A-59,5.6,7.6,1,751
912,1,C API makes it difficult to implement a timed wait_until_connected method correctly,Bug fixing / Maintenance,Minor,2.0,A-16,0.0,2.0,1,752
92,1,Fat jar build target,Build & Release Engineering,Minor,2.0,A-111,2.0,4.0,0,753
925,1,"Accurately name znode count in ""four-letter words""",Feature / Improvement Implementation,Minor,2.0,A-289,4.0,6.0,0,754
926,1,zkpython: close() should delete any watcher,Bug fixing / Maintenance,Minor,2.0,A-172,2.0,4.0,1,755
927,1,Jute generates invalid C++ code,Bug fixing / Maintenance,Minor,2.0,A-199,0.0,2.0,1,756
928,1,WatchedEvent class missing from documentation,Documentation,Minor,2.0,A-55,12.0,14.0,1,757
932,1,A couple of bugs in the tutorial code,Bug fixing / Maintenance,Minor,2.0,A-276,8.0,10.0,1,758
935,1, If the configured log directory does not exist zookeeper will not start. Better to create the directory and start,Bug fixing / Maintenance,Minor,2.0,A-327,0.0,2.0,1,759
941,1,Nagios check always returns OK when the critical and warning values are the same,Bug fixing / Maintenance,Minor,2.0,A-222,2.0,4.0,1,760
947,1,Should not log SASL errors for non-secure usage,Documentation,Minor,2.0,A-378,4.0,6.0,0,761
957,1,"use more standard junit annotation ""@Before"" in SaslXTests rather than static blocks",Testing & Verification,Minor,2.0,A-17,7.6,9.6,1,762
960,1,registration page not accepting capital letters,Bug fixing / Maintenance,Minor,2.0,A-49,2.0,4.0,1,763
962,1,Tests in QuorumUtil.startAll() and JMXenv,Testing & Verification,Minor,2.0,A-409,4.0,6.0,1,764
969,1,Findbugs configuration is missing some dependencies,Bug fixing / Maintenance,Minor,2.0,A-32,6.0,8.0,1,765
979,1,Update website with info on how to report security bugs ,Project / General Task,Minor,2.0,A-106,3.6,5.6,0,766
98,1,Exceeding max data node size causes disconnect,Feature / Improvement Implementation,Minor,2.0,A-267,2.0,4.0,1,767
984,1,Adding mvn-install target for deploying the zookeeper artifacts to .m2 repository.,Build & Release Engineering,Minor,2.0,A-166,4.0,6.0,0,768
988,1,Documentation list has wrong numbering,Documentation,Minor,2.0,A-306,3.6,5.6,1,769
99,1,"add tostring support for watcher event, and enums for event type/state",Feature / Improvement Implementation,Minor,2.0,A-247,0.0,2.0,1,770
991,1,Add Debian style /etc/default/zookeeper support to init script,Feature / Improvement Implementation,Minor,2.0,A-264,4.0,6.0,0,771
992,1,Sockets should be read until exhausted,Feature / Improvement Implementation,Minor,2.0,A-324,0.0,2.0,1,772
1,1,Initial ZooKeeper code contribution from Yahoo!,Project / General Task,Major,2.2,A-115,7.6,9.8,0,773
10,1,handle failure better in build.xml:test,Testing & Verification,Major,2.2,A-84,0.0,2.2,1,774
1000,1,Zookeeper unable to recover and start once datadir disk is full and disk space cleared,Bug fixing / Maintenance,Major,2.2,A-65,1.6,3.8000000000000003,1,775
1002,1,zoo_multi c MT client windows crash,Bug fixing / Maintenance,Major,2.2,A-81,3.6,5.800000000000001,1,776
1004,1,zookeeper version error log info ?,Bug fixing / Maintenance,Major,2.2,A-123,2.0,4.2,0,777
1007,1,NIOServerCnxnFactory (new code introduced in ZK-1504) opens selectors but never closes them,Bug fixing / Maintenance,Major,2.2,A-344,2.0,4.2,1,778
1008,1,"zkServer.sh is looking for clientPort in config file, but it may no longer be there with ZK-1411",Bug fixing / Maintenance,Major,2.2,A-261,2.0,4.2,1,779
1009,1,Documented list of allowable characters in ZK doc not in line with code,Documentation,Major,2.2,A-148,10.0,12.2,1,780
101,1,This is version of the documents with most of the [tbd...] scrubbed out,Documentation,Major,2.2,A-169,2.0,4.2,0,781
1010,1,testTransactionLogCorruption occasionally fails,Testing & Verification,Major,2.2,A-193,5.6,7.8,0,782
1011,1,collect the zk connects/disconnects every  cycle and report it to controller. ,Feature / Improvement Implementation,Major,2.2,A-188,5.6,7.8,0,783
1013,1,Introduce a protocol version to connection initiation message,Bug fixing / Maintenance,Major,2.2,A-323,4.0,6.2,1,784
1014,1,Intermittent Segfault with zkpython in pyzoo_exists  ,Bug fixing / Maintenance,Major,2.2,A-277,2.0,4.2,1,785
1017,1,Leader loading database twice,Bug fixing / Maintenance,Major,2.2,A-333,8.0,10.2,1,786
1018,1,"Windows: fetch_and_add not 64bit-compatible, may not be correct",Bug fixing / Maintenance,Major,2.2,A-78,4.0,6.2,1,787
1019,1,Add support for compressed SetWatches packet,Feature / Improvement Implementation,Major,2.2,A-328,2.0,4.2,1,788
1020,1,ZooKeeper OSGi package imports not complete,Bug fixing / Maintenance,Major,2.2,A-243,4.0,6.2,1,789
1021,1,OSGi package import/export changes not applied to bin-jar,Bug fixing / Maintenance,Major,2.2,A-245,6.0,8.2,1,790
1024,1,Random (?) 5s delay when establishing connection,Bug fixing / Maintenance,Major,2.2,A-188,7.8,10.0,1,791
1027,1,Server fails to join quorum when a peer is unreachable (5 ZK server setup),Bug fixing / Maintenance,Major,2.2,A-199,2.0,4.2,1,792
1029,1,Cannot connect with a given sessionId - it is discarded,Bug fixing / Maintenance,Major,2.2,A-247,2.0,4.2,1,793
1033,1,Race condition when close sock may cause a NPE in sendBuffer ,Bug fixing / Maintenance,Major,2.2,A-132,3.6,5.800000000000001,1,794
1034,1,process may core or hang when xid is overflowed,Bug fixing / Maintenance,Major,2.2,A-178,0.0,2.2,1,795
1039,1,"ZooKeeper client may write operation packets before receiving successful response to connection request, can cause TCP RST",Bug fixing / Maintenance,Major,2.2,A-110,2.0,4.2,1,796
104,1,Document change to server configuration,Documentation,Major,2.2,A-226,10.0,12.2,0,797
1046,1,transient test failure in TestReconfig.cc,Testing & Verification,Major,2.2,A-197,6.0,8.2,0,798
1049,1,"Flex code works in debug mode , not in run mode",Bug fixing / Maintenance,Major,2.2,A-195,0.0,2.2,0,799
1052,1,Ability to run without writing to disk,Feature / Improvement Implementation,Major,2.2,A-160,0.0,2.2,1,800
1053,1,Make ZooKeeper clients more test friendly,Testing & Verification,Major,2.2,A-35,0.0,2.2,0,801
1054,1,unique ensemble identifier,Bug fixing / Maintenance,Major,2.2,A-248,2.0,4.2,1,802
1055,1,No way to dynamically go from 1 ZK server -> 2 ZK servers?,Bug fixing / Maintenance,Major,2.2,A-109,4.0,6.2,1,803
1060,1,Make ZooKeeper easier to test - support simulating a connection loss,Testing & Verification,Major,2.2,A-85,5.6,7.8,1,804
1061,1,Zookeeper SASL authentication allows anonymus users to log in,Bug fixing / Maintenance,Major,2.2,A-231,2.0,4.2,1,805
1062,1,zk scripts no longer work when symlinked,Bug fixing / Maintenance,Major,2.2,A-116,4.0,6.2,1,806
1067,1,Zookeeper server fails to start if transaction log file is corrupted,Bug fixing / Maintenance,Major,2.2,A-89,4.0,6.2,0,807
1069,1,ClientCnxn#run could miss the second ping or connection get dropped before a ping,Bug fixing / Maintenance,Major,2.2,A-251,4.0,6.2,1,808
107,1,update programmer guide with acl details from old wiki page,Documentation,Major,2.2,A-173,5.6,7.8,1,809
1070,1,"ClientCnxn is not properly releasing the resources, which are used to ping RwServer",Bug fixing / Maintenance,Major,2.2,A-284,5.6,7.8,1,810
1072,1,Concurrent operations of four letter 'dump' ephemeral command and killSession causing NPE,Bug fixing / Maintenance,Major,2.2,A-111,4.0,6.2,1,811
1073,1,zookeeper_interest() in C client can return a timeval of 0,Bug fixing / Maintenance,Major,2.2,A-5,6.0,8.2,1,812
1076,1,"Adding ability to allow READ operations for authenticated users,  versus keeping ACLs wide open for READ",Feature / Improvement Implementation,Major,2.2,A-29,0.0,2.2,1,813
1077,1,Provide an interface for check version of a node,Build & Release Engineering,Major,2.2,A-182,0.0,2.2,0,814
1078,1,Expose 'check' version api in ZooKeeper client,Build & Release Engineering,Major,2.2,A-315,6.0,8.2,1,815
1079,1,Implement 'check' version cli command,Build & Release Engineering,Major,2.2,A-296,5.6,7.8,0,816
1081,1,ZooKeeper attempts at SASL eventhough it shouldn't,Bug fixing / Maintenance,Major,2.2,A-31,2.0,4.2,1,817
1087,1,config.guess downgraded from timestamp='2012-02-10' in 3.3.x to timestamp='2005-07-08' in 3.4.x,Bug fixing / Maintenance,Major,2.2,A-287,6.0,8.2,0,818
1088,1,incorrect reference to jline version/lib in docs,Documentation,Major,2.2,A-383,1.6,3.8000000000000003,1,819
109,1,Cover two corner cases of leader election,Bug fixing / Maintenance,Major,2.2,A-146,4.0,6.2,1,820
1094,1,Distinguish initial configuration from first established configuration,Bug fixing / Maintenance,Major,2.2,A-345,2.0,4.2,1,821
1098,1,Deal with special ObserverId in QuorumCnxManager.receiveConnection,Bug fixing / Maintenance,Major,2.2,A-155,0.0,2.2,1,822
11,1,zookeeper_init doc needs clarification,Documentation,Major,2.2,A-180,3.6,5.800000000000001,0,823
110,1,Admin / Ops Guide Missing Content,Documentation,Major,2.2,A-224,4.0,6.2,1,824
1107,1,"The ZooKeeperSaslClient service name principal is hardcoded to ""zookeeper""",Bug fixing / Maintenance,Major,2.2,A-236,4.0,6.2,1,825
111,1,"Content needed: ""Designing a ZooKeeper Deployment""",Other,Major,2.2,A-87,2.0,4.2,1,826
1114,1,very ugly warning when compiling load_gen.c,Bug fixing / Maintenance,Major,2.2,A-409,6.0,8.2,1,827
1115,1,We need a MiniZooKeeperCluster for unit test,Testing & Verification,Major,2.2,A-213,4.0,6.2,1,828
1116,1,"In ClientBase, if not set ""build.test.dir"" will throw IOException",Build & Release Engineering,Major,2.2,A-276,10.0,12.2,1,829
1118,1,Reduce the number of mntr calls in zookeeper ganglia plugin,Build & Release Engineering,Major,2.2,A-183,7.2,9.4,1,830
1119,1,Audit src/c/src/zookeeper.c for missing error checking & early returns,Bug fixing / Maintenance,Major,2.2,A-160,2.2,4.4,1,831
112,1,"Content needed: ""Things to Consider: Strengths and Limitations""",Other,Major,2.2,A-83,2.0,4.2,1,832
1122,1,Document remove watches details to the guide,Documentation,Major,2.2,A-151,4.0,6.2,1,833
1124,1,Catch IOException in FileTxnLog,Other,Major,2.2,A-236,6.2,8.4,0,834
1126,1,Fix JMXEnv checks (potential race conditions),Bug fixing / Maintenance,Major,2.2,A-38,2.0,4.2,1,835
1127,1,ZooKeeper shutdown hangs indefinitely at NioServerSocketChannelFactory.releaseExternalResources,Build & Release Engineering,Major,2.2,A-316,4.0,6.2,1,836
1130,1,problem in QuorumTest,Testing & Verification,Major,2.2,A-232,0.0,2.2,0,837
1131,1,Election listening thread not shutdown for leaders or followers,Bug fixing / Maintenance,Major,2.2,A-133,0.0,2.2,1,838
1134,1,Normalize line endings in repository,Bug fixing / Maintenance,Major,2.2,A-170,2.0,4.2,1,839
1137,1,ServerCnxnFactory instance is not properly cleanedup,Design & API Evolution,Major,2.2,A-203,4.0,6.2,1,840
1138,1,ClientBase ZooKeeper server clean-up,Design & API Evolution,Major,2.2,A-238,1.6,3.8000000000000003,0,841
1139,1,PrepRequestProcessotTest doesn't shutdown ZooKeeper server,Testing & Verification,Major,2.2,A-301,2.0,4.2,0,842
114,1,"Programmer's Guide ""Basic Operations"" section is missing content",Documentation,Major,2.2,A-72,5.6,7.8,1,843
1140,1,JMX checks - potential race conditions while stopping and starting server,Design & API Evolution,Major,2.2,A-309,5.6,7.8,0,844
1141,1,Async versions of reconfig don't actually throw KeeperException nor InterruptedException,Bug fixing / Maintenance,Major,2.2,A-255,5.6,7.8,1,845
1143,1,quorumVerifier is null when creating a QuorumPeerConfig from parsing a Properties object,Bug fixing / Maintenance,Major,2.2,A-399,2.0,4.2,1,846
1144,1,Bug in ZkDatabaseCorruptionTest,Testing & Verification,Major,2.2,A-285,5.6,7.8,0,847
1145,1,Unnecessarily InstanceNotFoundException is coming when unregister failed jmxbeans,Other,Major,2.2,A-16,2.0,4.2,0,848
1146,1,Add proper teardown/cleanups in ReconfigTest to shutdown quorumpeer,Testing & Verification,Major,2.2,A-292,1.6,3.8000000000000003,0,849
1148,1,Inconsistent behavior in autocreation of dataDir and dataLogDir,Bug fixing / Maintenance,Major,2.2,A-213,6.2,8.4,1,850
1150,1,Znodes deletable by anyone without having the rights to do so,Bug fixing / Maintenance,Major,2.2,A-338,9.6,11.8,1,851
1151,1,"Exception in Follower.followLeader() where Leader is still running, can make that follower hang in LeaderElection",Bug fixing / Maintenance,Major,2.2,A-109,6.2,8.4,1,852
1152,1,C implementation of removeWatches,Feature / Improvement Implementation,Major,2.2,A-195,2.2,4.4,1,853
1153,1,"ZkCli.cmd commands fail with ""'java' is not recognized as an internal or external command""",Bug fixing / Maintenance,Major,2.2,A-292,3.8000000000000003,6.0,1,854
1154,1,Implement Top-N sort operator,Bug fixing / Maintenance,Major,2.2,A-256,2.0,4.2,1,855
1155,1,StaticHostProviderTest.testUpdateLoadBalancing times out,Testing & Verification,Major,2.2,A-136,4.0,6.2,1,856
1156,1,addrvec_next gets called twice when failing over to the next server,Bug fixing / Maintenance,Major,2.2,A-10,0.0,2.2,1,857
1157,1,ObserverTest.testObserver fails consistently,Testing & Verification,Major,2.2,A-29,2.2,4.4,1,858
1159,1,ZK Shell/Cli not processing commands,Bug fixing / Maintenance,Major,2.2,A-30,4.0,6.2,1,859
116,1,"Content needed: ""Handling Watches""",Other,Major,2.2,A-343,7.6,9.8,0,860
1160,1,zookeeper-cli does not use STDERR and STDOUT correctly to output information,Bug fixing / Maintenance,Major,2.2,A-304,3.6,5.800000000000001,1,861
1163,1,summertime,Bug fixing / Maintenance,Major,2.2,A-118,3.6,5.800000000000001,1,862
1164,1,30/6,Bug fixing / Maintenance,Major,2.2,A-296,7.8,10.0,1,863
1165,1,WatcherTest#testWatchAutoResetWithPending is failing,Testing & Verification,Major,2.2,A-85,7.8,10.0,1,864
1166,1,ZKClients are hitting KeeperException$ConnectionLossException due to wrong usage pattern,Documentation,Major,2.2,A-375,3.6,5.800000000000001,0,865
1167,1,zkpython: invalid data in GetData for empty node,Bug fixing / Maintenance,Major,2.2,A-326,2.0,4.2,1,866
1168,1,removeWatches doesn't return NOWATCHER when there is no watch set,Bug fixing / Maintenance,Major,2.2,A-324,2.0,4.2,1,867
1169,1,RemoveWatches wrongly removes the watcher if multiple watches exists on a path,Bug fixing / Maintenance,Major,2.2,A-378,6.0,8.2,0,868
117,1,"Content needed: ""Sync vs Async""",Other,Major,2.2,A-203,6.2,8.4,1,869
1170,1,REST contrib module does not include all required files when packaged,Bug fixing / Maintenance,Major,2.2,A-13,5.6,7.8,0,870
1171,1,Invalid manifest files due to bogus revision property value,Bug fixing / Maintenance,Major,2.2,A-30,6.2,8.4,1,871
1175,1,"\,/ 'n;kj kkln. l,   ",Bug fixing / Maintenance,Major,2.2,A-10,2.2,4.4,1,872
1176,1,Unit tests should only use build/test/data for data,Testing & Verification,Major,2.2,A-268,3.6,5.800000000000001,1,873
1177,1,add configurable throttling to the number of snapshots concurrently sent by a leader,Feature / Improvement Implementation,Major,2.2,A-215,9.2,11.399999999999999,1,874
1178,1,Windows release build of zk client cannot connect to zk server,Bug fixing / Maintenance,Major,2.2,A-54,3.6,5.800000000000001,1,875
1179,1,Stale data received from sync'd ensemble peer,Bug fixing / Maintenance,Major,2.2,A-401,4.0,6.2,1,876
118,1,needed: docs for auth plugin developers ,Documentation,Major,2.2,A-296,10.0,12.2,0,877
1180,1,Current ZooKeeper C Library (Client) makes a distinction between removing a child node and adding a child node on receiving ZOO_CHILD_EVENT session event,Design & API Evolution,Major,2.2,A-158,7.6,9.8,0,878
1181,1,init script needs fixing for ZOOKEEPER-1719,Bug fixing / Maintenance,Major,2.2,A-138,0.0,2.2,1,879
1183,1,ReconfigRecoveryTest.testNextConfigUnreachable is failing,Testing & Verification,Major,2.2,A-303,2.0,4.2,0,880
1184,1,"2014-06-14 12:40:46,886 INFO org.apache.zookeeper.ClientCnxn: Opening socket connection to server  Will not attempt to authenticate using SASL (unknown error)",Design & API Evolution,Major,2.2,A-245,8.2,10.399999999999999,1,881
1185,1,"""src/contrib/zooinspector/NOTICE.txt"" isn't complying to "".gitattributes"" in branch-3.4",Bug fixing / Maintenance,Major,2.2,A-338,11.8,14.0,1,882
1186,1,The 2pc picture of zookeeperInternals.pdf may be not correct. ,Feature / Improvement Implementation,Major,2.2,A-329,6.0,8.2,0,883
1188,1,Implement a better way to specify joiners,Build & Release Engineering,Major,2.2,A-134,3.6,5.800000000000001,0,884
1189,1,Enable JMX remote monitoring,Feature / Improvement Implementation,Major,2.2,A-218,6.0,8.2,1,885
119,1,needed: docs for JMX,Documentation,Major,2.2,A-280,4.0,6.2,0,886
1190,1,configBackwardCompatibilityMode breaks compatibility,Bug fixing / Maintenance,Major,2.2,A-294,0.0,2.2,1,887
1191,1,Add solution and project files to enable build with current Visual Studio editions (VS 2012/2013) - 32-bit and 64-bit.,Build & Release Engineering,Major,2.2,A-410,2.0,4.2,1,888
1194,1,"Move zkEnv files to conf folder, since it is expected to be configured by user",Feature / Improvement Implementation,Major,2.2,A-312,4.0,6.2,0,889
1195,1,Improve logs in PurgeTxnLog.java to give more details,Feature / Improvement Implementation,Major,2.2,A-26,1.6,3.8000000000000003,1,890
1196,1,NPE in ZooKeeperServerMain.shutdown(),Design & API Evolution,Major,2.2,A-141,0.0,2.2,1,891
1197,1,Make JDK 7 the minimum requirement for Zookeeper,Feature / Improvement Implementation,Major,2.2,A-284,7.8,10.0,1,892
1199,1,Install could not be done on powerpc Error: Unrecognized opcode: `lock',Bug fixing / Maintenance,Major,2.2,A-50,1.6,3.8000000000000003,0,893
12,1,keeper state inconsistency,Bug fixing / Maintenance,Major,2.2,A-418,5.6,7.8,1,894
1200,1,VS and line breaks,Bug fixing / Maintenance,Major,2.2,A-238,3.8000000000000003,6.0,1,895
1201,1,"Eliminate the temp dynamic config file, find last proposed config in transaction log.",Feature / Improvement Implementation,Major,2.2,A-198,12.0,14.2,1,896
1202,1,Make Jetty dependencies optional in ivy.xml,Build & Release Engineering,Major,2.2,A-402,6.0,8.2,0,897
1203,1,Fix Port Already In Use for JettyAdminServerTest,Testing & Verification,Major,2.2,A-112,0.0,2.2,0,898
1205,1,Fix invalid volatile long/int increment (++),Bug fixing / Maintenance,Major,2.2,A-384,4.0,6.2,1,899
1206,1,Jetty Server changes broke ibm6 support,Bug fixing / Maintenance,Major,2.2,A-259,0.0,2.2,0,900
1208,1,"Turn off ""internationalization warnings"" in findbugs exclude file",Code Refactoring & Cleanup,Major,2.2,A-314,2.0,4.2,1,901
1209,1,Calibrate initLimit dynamically,Feature / Improvement Implementation,Major,2.2,A-360,3.6,5.800000000000001,0,902
121,1,need new sections for basic operations content,Other,Major,2.2,A-78,6.2,8.4,0,903
1211,1,"how to draw the figure""ZooKeeper Throughput as the Read-Write Ratio Varies"" ?",Performance Optimization,Major,2.2,A-45,2.0,4.2,0,904
1214,1,testLeaderTimesoutOnNewQuorum is a flakey test ,Testing & Verification,Major,2.2,A-335,5.6,7.8,0,905
1217,1,new test patch to verify dynamic reconfig backward compatibility,Testing & Verification,Major,2.2,A-92,6.0,8.2,0,906
122,1,Placeholder sections needed in document for new topics that the umbrella jira discusses,Documentation,Major,2.2,A-232,2.2,4.4,1,907
1220,1,Backup config files.,Feature / Improvement Implementation,Major,2.2,A-404,4.0,6.2,1,908
1221,1,Safely remove client port in old config file on reconfig itself,Design & API Evolution,Major,2.2,A-218,8.2,10.399999999999999,0,909
1222,1,server with a single line server list shouldn't be StandaloneEnabled,Bug fixing / Maintenance,Major,2.2,A-84,2.2,4.4,1,910
1223,1,Converting CRLF to LF in DynamicConfigBackwardCompatibilityTest,Testing & Verification,Major,2.2,A-343,9.8,12.0,1,911
1224,1,Please provide a parse method with input stream as parameter,Feature / Improvement Implementation,Major,2.2,A-184,3.2,5.4,1,912
1225,1,Host,Bug fixing / Maintenance,Major,2.2,A-380,4.0,6.2,0,913
1226,1,Missing fsync() on the logs parent directory,Bug fixing / Maintenance,Major,2.2,A-331,14.0,16.2,1,914
