issue_key,summary,group_key,group_domain,group_release,group_worktype,group_priority,group_has_pr,dev_has_activity,indegree,outdegree,component_id,is_root,is_leaf
MAPREDUCE-1139,Contrib tests should respect scr/test/mapred-site.xml,,,,,,,,0,0,4441,1,1
MAPREDUCE-114,"All reducer tasks are finished, while some mapper tasks are still running",,,,,,,,0,0,1362,1,1
MAPREDUCE-1140,Per cache-file refcount can become negative when tasks release distributed-cache files,,,,,,,,0,0,5863,1,1
MAPREDUCE-1141,Localization of a task's distributed-cache files gets blocked by deletion of old unrelated files when mapreduce.tasktracker.cache.local.size is hit.,,,,,,,,0,0,5429,1,1
MAPREDUCE-1142,"When cache.local.size is hit on one disk, DistributedCacheManager aggressively deletes old files on other disks too.",,,,,,,,0,0,6062,1,1
MAPREDUCE-1143,runningMapTasks counter is not properly decremented in case of failed Tasks.,,,,,,,,0,0,6246,1,1
MAPREDUCE-1144,JT should not hold lock while writing user history logs to DFS,,,,,,,,0,0,1715,1,1
MAPREDUCE-1145,Multiple Outputs doesn't work with new API in 0.20 branch,,,,,,,,0,0,4199,1,1
MAPREDUCE-1146,Sqoop dependencies break Ecpilse build on Linux,,,,,,,,0,0,2240,1,1
MAPREDUCE-1147,Map output records counter missing for map-only jobs in new API,,,,,,,,0,0,3348,1,1
MAPREDUCE-1148,SQL identifiers are a superset of Java identifiers,,,,,,,,0,0,6176,1,1
MAPREDUCE-1149,SQL identifiers are a superset of Java identifiers,,,,,,,,0,0,6415,1,1
MAPREDUCE-115,Map tasks are receiving FileNotFound Exceptions for spill files on a regular basis and are getting killed,,,,,,,,0,0,199,1,1
MAPREDUCE-1150,"In the enumeral Events.EventType , a TaskAttemptFinishedEvent returns a MAP_ATTEMPT_FINISHED .",,,,,,,,0,0,1190,1,1
MAPREDUCE-1151,Cleanup and Setup jobs should only call cleanupJob() and setupJob() methods of the OutputCommitter,,,,,,,,0,0,3760,1,1
MAPREDUCE-1152,JobTrackerInstrumentation.killed{Map/Reduce} is never called,,,,,,,,0,0,5033,1,1
MAPREDUCE-1153,Metrics counting tasktrackers and blacklisted tasktrackers are not updated when trackers are decommissioned.,,,,,,,,0,0,2505,1,1
MAPREDUCE-1154,"Large-scale, automated test framwork for Map-Reduce",,,,,,,,0,0,2823,1,1
MAPREDUCE-1155,Streaming tests swallow exceptions,,,,,,,,0,0,5608,1,1
MAPREDUCE-1156,Caching localized counter names in mapred.Counters,,,,,,,,0,0,5808,1,1
MAPREDUCE-1157,JT UI shows incorrect scheduling info for failed/killed retired jobs,,,,,,,,0,0,5157,1,1
MAPREDUCE-1158,running_maps is not decremented when the tasks of a job is killed/failed ,,,,,,,,0,0,5414,1,1
MAPREDUCE-1159,Limit Job name on jobtracker.jsp to be 80 char long,,,,,,,,0,0,6128,1,1
MAPREDUCE-116,Have a test to verify that descendent processes of tasks that ignore SIGTERM are eventually cleaned up by a SIGKILL,,,,,,,,0,0,6448,1,1
MAPREDUCE-1160,Two log statements at INFO level fill up jobtracker logs,,,,,,,,0,0,836,1,1
MAPREDUCE-1161,NotificationTestCase should not lock current thread,,,,,,,,0,0,2287,1,1
MAPREDUCE-1162,Job history should keep track of which task trackers were blacklisted,,,,,,,,0,0,186,1,1
MAPREDUCE-1163,hdfsJniHelper.h: Yahoo! specific paths are encoded,,,,,,,,0,0,5963,1,1
MAPREDUCE-1165,SerialUtils.hh: __PRETTY_FUNCTION__ is a GNU extension and not portable,,,,,,,,0,0,4220,1,1
MAPREDUCE-1166,SerialUtils.cc: dynamic allocation of arrays based on runtime variable is not portable,,,,,,,,0,0,283,1,1
MAPREDUCE-1167,Make ProcfsBasedProcessTree collect rss memory information,,,,,,,,0,2,3454,1,0
MAPREDUCE-1168,Export data to databases via Sqoop,,,,,,,,0,0,652,1,1
MAPREDUCE-1169,Improvements to mysqldump use in Sqoop,,,,,,,,0,0,586,1,1
MAPREDUCE-117,ReduceCopier sleeps for a hardcoded interval of 5secs,,,,,,,,0,0,6687,1,1
MAPREDUCE-1170,MultipleInputs doesn't work with new API in 0.20 branch,,,,,,,,0,0,2867,1,1
MAPREDUCE-1171,Lots of fetch failures,,,,,,,,0,0,3412,1,1
MAPREDUCE-1172,TestReduceFetch failed in 0.20,,,,,,,,0,0,2983,1,1
MAPREDUCE-1173,Documenting MapReduce metrics,,,,,,,,0,0,3295,1,1
MAPREDUCE-1174,Sqoop improperly handles table/column names which are reserved sql words,,,,,,,,0,0,5617,1,1
MAPREDUCE-1175,We should have a spec on JobHistory file format,,,,,,,,0,0,248,1,1
MAPREDUCE-1176,FixedLengthInputFormat and FixedLengthRecordReader,,,,,,,,0,0,399,1,1
MAPREDUCE-1177,TestTaskTrackerMemoryManager retries a task for more than 100 times.,,,,,,,,0,0,1389,1,1
MAPREDUCE-1178,MultipleInputs fails with ClassCastException ,,,,,,,,0,0,6327,1,1
MAPREDUCE-1179,org.apache.hadoop.streaming.TestSymLink.testSymLink is failing ,,,,,,,,0,0,4420,1,1
MAPREDUCE-118,Job.getJobID() will always return null,,,,,,,,0,0,233,1,1
MAPREDUCE-1180,Detailed area chart of map/reduce slots usage,,,,,,,,0,0,5037,1,1
MAPREDUCE-1181,Enforce RSS memory limit in TaskMemoryManagerThread,,,,,,,,0,0,336,1,1
MAPREDUCE-1182,Reducers fail with OutOfMemoryError while copying Map outputs,,,,,,,,0,0,971,1,1
MAPREDUCE-1183,"Serializable job components: Mapper, Reducer, InputFormat, OutputFormat et al",,,,,,,,0,0,6814,1,1
MAPREDUCE-1184,mapred.reduce.slowstart.completed.maps is too low by default,,,,,,,,0,0,6242,1,1
MAPREDUCE-1185,URL to JT webconsole for running job and job history should be the same,,,,,,,,0,0,1381,1,1
MAPREDUCE-1186,"While localizing a DistributedCache file, TT sets permissions recursively on the whole base-dir",,,,,,,,2,0,3920,0,1
MAPREDUCE-1187,mradmin -refreshNodes should be implemented,,,,,,,,0,0,4641,1,1
MAPREDUCE-1188,NPE in decommissioning blacklisted nodes,,,,,,,,0,0,889,1,1
MAPREDUCE-1189,Reduce ivy console output to ovservable level,,,,,,,,0,0,1243,1,1
MAPREDUCE-119,JobTracker and TaskTracker enter infinite loop when TaskTracker reports bad taskid,,,,,,,,0,0,6519,1,1
MAPREDUCE-1190,Add package.html to pi and pi.math packages.,,,,,,,,0,0,1971,1,1
MAPREDUCE-1191,JobInProgress.createCache() should not add unknown hosts to the host-to-rack location mapping.,,,,,,,,0,0,3146,1,1
MAPREDUCE-1192,Use the DistributedCache for job.xml and job.jar,,,,,,,,0,0,5405,1,1
MAPREDUCE-1193,Progress reporting in map-only jobs should not have phases,,,,,,,,0,0,5381,1,1
MAPREDUCE-1194,mapred.reduce.slowstart.completed.maps allows values more than 1.0 and less than 0.0,,,,,,,,0,0,2949,1,1
MAPREDUCE-1195,Task resource utilization reporting for profiling and scheduling,,,,,,,,0,0,4270,1,1
MAPREDUCE-1196,MAPREDUCE-947 incompatibly changed FileOutputCommitter,,,,,,,,0,0,5412,1,1
MAPREDUCE-1197,username:jobid  in job history search should be separated into two.,,,,,,,,0,0,318,1,1
MAPREDUCE-1198,Alternatively schedule different types of tasks in fair share scheduler,,,,,,,,0,0,4422,1,1
MAPREDUCE-1199,TaskInProgress should also consider blacklisted node while (re)scheduling failed tasks,,,,,,,,0,0,3527,1,1
MAPREDUCE-12,Tasks execed by the task controller shouldn't inherit tasktracker groups,,,,,,,,0,0,1308,1,1
MAPREDUCE-120,Reducer sort failed due to wrong key class,,,,,,,,0,0,653,1,1
MAPREDUCE-1200,TestGridmixSubmission unit Test is failing in trunk,,,,,,,,0,0,4554,1,1
MAPREDUCE-1201,Make ProcfsBasedProcessTree collect CPU usage information,,,,,,,,2,0,3454,0,1
MAPREDUCE-1202,Checksum error on a single reducer does not trigger too many fetch failures for mapper during shuffle,,,,,,,,0,0,6779,1,1
MAPREDUCE-1203,DBOutputFormat: add batch size support for JDBC and recieve  DBWritable object in value not in key,,,,,,,,0,0,4354,1,1
MAPREDUCE-1204,Fair Scheduler preemption may preempt tasks running in slots unusable by the preempting job,,,,,,,,0,0,894,1,1
MAPREDUCE-1205,Need method to parse comma separated path strings that contain hadoop file glob pattern ,,,,,,,,0,0,3274,1,1
MAPREDUCE-1206,"Need a better answer for ""how many reduces?""",,,,,,,,0,0,219,1,1
MAPREDUCE-1207,Allow admins to set java options for map/reduce tasks,,,,,,,,0,0,2439,1,1
MAPREDUCE-1208,TestKillSubProcesses fails with NPE,,,,,,,,0,0,1802,1,1
MAPREDUCE-1209,Move common specific part of the test TestReflectionUtils out of mapred into common,,,,,,,,0,0,3992,1,1
MAPREDUCE-121,DistributedCache parses Paths with sheme or port components incorrectly,,,,,,,,0,0,4970,1,1
MAPREDUCE-1210,standalone \r is treated as new line by RecordLineReader,,,,,,,,0,0,3055,1,1
MAPREDUCE-1211,Online aggregation and continuous query support,,,,,,,,0,0,372,1,1
MAPREDUCE-1212,Mapreduce contrib project ivy dependencies are not included in binary target,,,,,,,,0,0,5831,1,1
MAPREDUCE-1213,TaskTrackers restart is very slow because it deletes distributed cache directory synchronously,,,,,,,,0,4,3571,1,0
MAPREDUCE-1214,Add support for counters in Hadoop Local Mode,,,,,,,,0,0,3718,1,1
MAPREDUCE-1215,Counter deprecation warnings in jobtracker log are excessive,,,,,,,,0,0,1749,1,1
MAPREDUCE-1216,MRUnit Should Sort Reduce Input,,,,,,,,0,0,4269,1,1
MAPREDUCE-1217,TestMapReduceLocal fails intermittently. Assert message is unclear  ,,,,,,,,0,0,1543,1,1
MAPREDUCE-1218,Collecting cpu and memory usage for TaskTrackers,,,,,,,,0,0,1027,1,1
MAPREDUCE-1219,JobTracker Metrics causes undue load on JobTracker,,,,,,,,0,0,956,1,1
MAPREDUCE-122,JobTracker.addNewTracker() unnecessarily resolves already resolved nodes,,,,,,,,0,0,1520,1,1
