total_tasks,batches,makespan_hours,total_work_hours,utilization,skill_match_rate,avg_total_score,avg_task_duration_hours,p90_task_duration_hours,avg_batch_duration_hours,p90_batch_duration_hours,total_idle_hours,idle_ratio,algo
4295,11,90.19999999999999,10744.599999999999,0.20258458150444214,0.7823050058207218,0.7951767736136617,2.5016530849825376,3.0,8.2,19.8,42292.99999999999,0.7974154184955579,GHS
4295,11,90.19999999999999,10744.599999999999,0.20258458150444214,0.7755529685681024,0.7939550187274791,2.5016530849825376,3.0,8.2,19.8,42292.99999999999,0.7974154184955579,HS
4295,11,90.19999999999999,10744.599999999999,0.20258458150444214,0.780209545983702,0.7934655363180664,2.5016530849825376,3.0,8.2,19.8,42292.99999999999,0.7974154184955579,IHS
